Marca de tiempo,Fecha,Hora,[2]Presión de Descarga,[2]Unidad,[3]Presión de Arranque,[3]Unidad,[4]Presión de Paro,[4]Unidad,[5]Voltaje Bateria1,[5]Unidad,[6]Voltaje Bateria2,[6]Unidad,[7]Corriante Bateria1,[7]Unidad,[8]Corriante Bateria2,[8]Unidad,[9]Motor en Marcha,[10]Apoyo en Marcha,ID,Mensaje
1709787600,2024.03.07,02:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709791200,2024.03.07,03:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709794800,2024.03.07,04:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709798400,2024.03.07,05:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709802000,2024.03.07,06:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709803573,2024.03.07,06:26:13,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001200,Posición del HOA: APAGADO
1709805600,2024.03.07,07:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709808564,2024.03.07,07:49:24,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,5101101,VZ2 Button 3 ON
1709808564,2024.03.07,07:49:24,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,5101100,VZ2 Button 3 OFF
1709809200,2024.03.07,08:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709812800,2024.03.07,09:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709815277,2024.03.07,09:41:17,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001202,Posición del HOA: AUTO
1709815287,2024.03.07,09:41:27,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001200,Posición del HOA: APAGADO
1709815296,2024.03.07,09:41:36,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001201,Posición del HOA: MANUAL
1709815297,2024.03.07,09:41:37,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001200,Posición del HOA: APAGADO
1709815297,2024.03.07,09:41:37,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001201,Posición del HOA: MANUAL
1709815321,2024.03.07,09:42:01,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001200,Posición del HOA: APAGADO
1709815329,2024.03.07,09:42:09,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,4001202,Posición del HOA: AUTO
1709815373,2024.03.07,09:42:53,73.4,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709815373,2024.03.07,09:42:53,20.8,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,2003202,Bomba en Demanda: ACTIVO
1709815373,2024.03.07,09:42:53,20.8,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,3000203,Motor: Iniciado en automático
1709815373,2024.03.07,09:42:53,20.8,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,3000601,Energizar para Arranque electroválvula: ENCENDIDO
1709815373,2024.03.07,09:42:53,20.8,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,3000700,Energizar para Bloquear electroválvula: APAGADO
1709815373,2024.03.07,09:42:53,12.8,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.2,[4:1]A,0.2,[4:1]A,0,0,6501101,Diesel Card Contactor 1 ON
1709815373,2024.03.07,09:42:53,12.8,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.2,[4:1]A,0.2,[4:1]A,0,0,3000401,Arranque 1: ON 1/6
1709815373,2024.03.07,09:42:53,7.1,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,10.7,[3:1]V,13.9,[3:1]V,11.5,[4:1]A,0,[4:1]A,0,0,,
1709815374,2024.03.07,09:42:54,4.4,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,12.6,[3:1]V,13.9,[3:1]V,11.5,[4:1]A,0,[4:1]A,1,0,3000101,Motor en Marcha: Sí
1709815374,2024.03.07,09:42:54,4.4,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,12.8,[3:1]V,13.9,[3:1]V,11.5,[4:1]A,0,[4:1]A,1,0,6501100,Diesel Card Contactor 1 OFF
1709815374,2024.03.07,09:42:54,4.4,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,12.8,[3:1]V,13.9,[3:1]V,11.5,[4:1]A,0,[4:1]A,1,0,3000400,Arranque 1: OFF
1709815374,2024.03.07,09:42:54,5.7,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.3,[3:1]V,13.9,[3:1]V,11.5,[4:1]A,0,[4:1]A,1,0,,
1709815374,2024.03.07,09:42:54,6.6,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.8,[3:1]V,13.9,[3:1]V,6.8,[4:1]A,0.1,[4:1]A,1,0,,
1709815375,2024.03.07,09:42:55,7.5,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.8,[3:1]V,13.9,[3:1]V,5.1,[4:1]A,0.3,[4:1]A,1,0,,
1709815375,2024.03.07,09:42:55,8.8,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,3.6,[4:1]A,0.5,[4:1]A,1,0,,
1709815375,2024.03.07,09:42:55,9.3,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,3.3,[4:1]A,0.5,[4:1]A,1,0,,
1709815376,2024.03.07,09:42:56,4,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,3.1,[4:1]A,0.4,[4:1]A,1,0,,
1709815380,2024.03.07,09:43:00,4,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.9,[4:1]A,0.3,[4:1]A,1,0,,
1709815381,2024.03.07,09:43:01,9.7,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.9,[4:1]A,0.3,[4:1]A,1,0,,
1709815382,2024.03.07,09:43:02,15.5,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.9,[4:1]A,0.3,[4:1]A,1,0,,
1709815383,2024.03.07,09:43:03,22.5,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,0.3,[4:1]A,1,0,,
1709815383,2024.03.07,09:43:03,29.6,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,0.3,[4:1]A,1,0,,
1709815384,2024.03.07,09:43:04,36.7,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,0.3,[4:1]A,1,0,,
1709815384,2024.03.07,09:43:04,46.9,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,0.3,[4:1]A,1,0,,
1709815384,2024.03.07,09:43:04,52.6,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,0.3,[4:1]A,1,0,,
1709815385,2024.03.07,09:43:05,59.7,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,0.3,[4:1]A,1,0,,
1709815385,2024.03.07,09:43:05,68.1,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815385,2024.03.07,09:43:05,78.2,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815385,2024.03.07,09:43:05,91.1,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815385,2024.03.07,09:43:05,107,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815386,2024.03.07,09:43:06,126,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815386,2024.03.07,09:43:06,148,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815386,2024.03.07,09:43:06,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815386,2024.03.07,09:43:06,186,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,2003201,Bomba en Demanda: INACTIVO
1709815386,2024.03.07,09:43:06,192,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,0.3,[4:1]A,1,0,,
1709815392,2024.03.07,09:43:12,193,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.5,[4:1]A,0.3,[4:1]A,1,0,,
1709815398,2024.03.07,09:43:18,192,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.3,[4:1]A,0.3,[4:1]A,1,0,,
1709815404,2024.03.07,09:43:24,192,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.1,[4:1]A,0.3,[4:1]A,1,0,,
1709815410,2024.03.07,09:43:30,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.9,[4:1]A,0.2,[4:1]A,1,0,,
1709815415,2024.03.07,09:43:35,193,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.7,[4:1]A,0.2,[4:1]A,1,0,,
1709815420,2024.03.07,09:43:40,192,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.5,[4:1]A,0.2,[4:1]A,1,0,,
1709815426,2024.03.07,09:43:46,193,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.3,[4:1]A,0.1,[4:1]A,1,0,,
1709815432,2024.03.07,09:43:52,192,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.1,[4:1]A,0.1,[4:1]A,1,0,,
1709815440,2024.03.07,09:44:00,193,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.9,[4:1]A,0,[4:1]A,1,0,,
1709815448,2024.03.07,09:44:08,191,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.7,[4:1]A,0,[4:1]A,1,0,,
1709815459,2024.03.07,09:44:19,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.5,[4:1]A,0,[4:1]A,1,0,,
1709815476,2024.03.07,09:44:36,193,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0,[4:1]A,1,0,,
1709815523,2024.03.07,09:45:23,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.1,[4:1]A,0,[4:1]A,1,0,,
1709815733,2024.03.07,09:48:53,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.1,[4:1]A,0,[4:1]A,1,0,5101101,VZ2 Button 3 ON
1709815733,2024.03.07,09:48:53,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0,[4:1]A,0,[4:1]A,1,0,3000200,Motor: Parado
1709815733,2024.03.07,09:48:53,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0,[4:1]A,0,[4:1]A,1,0,3000600,Energizar para Arranque electroválvula: APAGADO
1709815733,2024.03.07,09:48:53,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0,[4:1]A,0,[4:1]A,1,0,3000701,Energizar para Bloquear electroválvula: ENCENDIDO
1709815733,2024.03.07,09:48:53,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.4,[4:1]A,0.2,[4:1]A,1,0,,
1709815734,2024.03.07,09:48:54,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1,[4:1]A,0.9,[4:1]A,1,0,5101100,VZ2 Button 3 OFF
1709815734,2024.03.07,09:48:54,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.3,[4:1]A,1.2,[4:1]A,1,0,,
1709815734,2024.03.07,09:48:54,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.5,[4:1]A,1.5,[4:1]A,1,0,,
1709815734,2024.03.07,09:48:54,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.8,[4:1]A,1.8,[4:1]A,1,0,,
1709815735,2024.03.07,09:48:55,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2,[4:1]A,2,[4:1]A,1,0,,
1709815736,2024.03.07,09:48:56,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.3,[4:1]A,2.3,[4:1]A,1,0,,
1709815737,2024.03.07,09:48:57,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.5,[4:1]A,2.5,[4:1]A,0,0,3000100,Motor en Marcha: No
1709815739,2024.03.07,09:48:59,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.7,[4:1]A,2.7,[4:1]A,0,0,,
1709815745,2024.03.07,09:49:05,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,2.8,[4:1]A,0,0,3001304,Cargador 1 modo: Carga Rápida
1709815745,2024.03.07,09:49:05,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.8,[4:1]A,2.8,[4:1]A,0,0,3001404,Cargador 2 modo: Carga Rápida
1709815752,2024.03.07,09:49:12,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.5,[4:1]A,2.4,[4:1]A,0,0,,
1709815753,2024.03.07,09:49:13,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.3,[4:1]A,2.2,[4:1]A,0,0,,
1709815755,2024.03.07,09:49:15,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,2.1,[4:1]A,2,[4:1]A,0,0,,
1709815756,2024.03.07,09:49:16,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.8,[4:1]A,1.8,[4:1]A,0,0,,
1709815757,2024.03.07,09:49:17,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.7,[4:1]A,1.6,[4:1]A,0,0,,
1709815758,2024.03.07,09:49:18,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.5,[4:1]A,1.4,[4:1]A,0,0,,
1709815760,2024.03.07,09:49:20,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.3,[4:1]A,1.2,[4:1]A,0,0,,
1709815760,2024.03.07,09:49:20,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.2,[4:1]A,1.1,[4:1]A,0,0,3001406,Cargador 2 modo: Flotación
1709815760,2024.03.07,09:49:20,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1.2,[4:1]A,1.1,[4:1]A,0,0,3001306,Cargador 1 modo: Flotación
1709815763,2024.03.07,09:49:23,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,1,[4:1]A,0.9,[4:1]A,0,0,,
1709815767,2024.03.07,09:49:27,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.9,[4:1]A,0.7,[4:1]A,0,0,,
1709815813,2024.03.07,09:50:13,195,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.6,[4:1]A,0.5,[4:1]A,0,0,,
1709815815,2024.03.07,09:50:15,194,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.4,[4:1]A,0.3,[4:1]A,0,0,,
1709816400,2024.03.07,10:00:00,193,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709816812,2024.03.07,10:06:52,188,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709816841,2024.03.07,10:07:21,183,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709816875,2024.03.07,10:07:55,177,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709816908,2024.03.07,10:08:28,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709816944,2024.03.07,10:09:04,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709819112,2024.03.07,10:45:12,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709820000,2024.03.07,11:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709823600,2024.03.07,12:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709827200,2024.03.07,13:00:00,175,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709830800,2024.03.07,14:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709834400,2024.03.07,15:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709838000,2024.03.07,16:00:00,177,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709841600,2024.03.07,17:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709845200,2024.03.07,18:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709848800,2024.03.07,19:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709852400,2024.03.07,20:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709856000,2024.03.07,21:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709859600,2024.03.07,22:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709863200,2024.03.07,23:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709866800,2024.03.08,00:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709870400,2024.03.08,01:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1709874000,2024.03.08,02:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709877600,2024.03.08,03:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709881200,2024.03.08,04:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709884800,2024.03.08,05:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709888400,2024.03.08,06:00:00,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709892000,2024.03.08,07:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709895600,2024.03.08,08:00:00,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709899200,2024.03.08,09:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709902800,2024.03.08,10:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709906400,2024.03.08,11:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709910000,2024.03.08,12:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709913600,2024.03.08,13:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709917200,2024.03.08,14:00:00,175,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1709919068,2024.03.08,14:31:08,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,6501401,Diesel Card SV ON
1709919068,2024.03.08,14:31:08,1.3,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.2,[4:1]A,0.2,[4:1]A,0,0,,
