Marca de tiempo,Fecha,Hora,[2]Presión de Descarga,[2]Unidad,[3]Presión de Arranque,[3]Unidad,[4]Presión de Paro,[4]Unidad,[5]Voltaje Bateria1,[5]Unidad,[6]Voltaje Bateria2,[6]Unidad,[7]Corriante Bateria1,[7]Unidad,[8]Corriante Bateria2,[8]Unidad,[9]Motor en Marcha,[10]Apoyo en Marcha,ID,Mensaje
1704564000,2024.01.06,15:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704567600,2024.01.06,16:00:00,177,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704571200,2024.01.06,17:00:00,177,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704574800,2024.01.06,18:00:00,177,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704578400,2024.01.06,19:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704582000,2024.01.06,20:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704585600,2024.01.06,21:00:00,175,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704589200,2024.01.06,22:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704592800,2024.01.06,23:00:00,173,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704596400,2024.01.07,00:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704600000,2024.01.07,01:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704603600,2024.01.07,02:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704607200,2024.01.07,03:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704610800,2024.01.07,04:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704614400,2024.01.07,05:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704618000,2024.01.07,06:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704621600,2024.01.07,07:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704625200,2024.01.07,08:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704628800,2024.01.07,09:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704632400,2024.01.07,10:00:00,173,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704636000,2024.01.07,11:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704639600,2024.01.07,12:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704643200,2024.01.07,13:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704646800,2024.01.07,14:00:00,178,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704650400,2024.01.07,15:00:00,178,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704654000,2024.01.07,16:00:00,179,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704657600,2024.01.07,17:00:00,179,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704661200,2024.01.07,18:00:00,179,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704664800,2024.01.07,19:00:00,178,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704668400,2024.01.07,20:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704672000,2024.01.07,21:00:00,176,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704675600,2024.01.07,22:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704679200,2024.01.07,23:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704682800,2024.01.08,00:00:00,173,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704686400,2024.01.08,01:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704690000,2024.01.08,02:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704693600,2024.01.08,03:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704697200,2024.01.08,04:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704700800,2024.01.08,05:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704704400,2024.01.08,06:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704708000,2024.01.08,07:00:00,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704711600,2024.01.08,08:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704715200,2024.01.08,09:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704718800,2024.01.08,10:00:00,173,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704722400,2024.01.08,11:00:00,174,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704726000,2024.01.08,12:00:00,173,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704729600,2024.01.08,13:00:00,172,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704733200,2024.01.08,14:00:00,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704736800,2024.01.08,15:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704740400,2024.01.08,16:00:00,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704744000,2024.01.08,17:00:00,164,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704746307,2024.01.08,17:38:27,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704747600,2024.01.08,18:00:00,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704751200,2024.01.08,19:00:00,163,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704752487,2024.01.08,19:21:27,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704754800,2024.01.08,20:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704757741,2024.01.08,20:49:01,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704758400,2024.01.08,21:00:00,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704762000,2024.01.08,22:00:00,164,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704763294,2024.01.08,22:21:34,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704765600,2024.01.08,23:00:00,166,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704769200,2024.01.09,00:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704769539,2024.01.09,00:05:39,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704772800,2024.01.09,01:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704776236,2024.01.09,01:57:16,171,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704776400,2024.01.09,02:00:00,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704780000,2024.01.09,03:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704783111,2024.01.09,03:51:51,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,1,,
1704783118,2024.01.09,03:51:58,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,1,,
1704783600,2024.01.09,04:00:00,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,1,,
1704784011,2024.01.09,04:06:51,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704787200,2024.01.09,05:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704790210,2024.01.09,05:50:10,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,1,,
1704790216,2024.01.09,05:50:16,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,1,,
1704790800,2024.01.09,06:00:00,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,1,,
1704791110,2024.01.09,06:05:10,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704794400,2024.01.09,07:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704798000,2024.01.09,08:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704798066,2024.01.09,08:01:06,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,1,,
1704798073,2024.01.09,08:01:13,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,1,,
1704798967,2024.01.09,08:16:07,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704801600,2024.01.09,09:00:00,166,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704805200,2024.01.09,10:00:00,164,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704808800,2024.01.09,11:00:00,163,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704811187,2024.01.09,11:39:47,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704812400,2024.01.09,12:00:00,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704816000,2024.01.09,13:00:00,166,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704819600,2024.01.09,14:00:00,164,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704823200,2024.01.09,15:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704823429,2024.01.09,15:03:49,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704826800,2024.01.09,16:00:00,166,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704830400,2024.01.09,17:00:00,163,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704831962,2024.01.09,17:26:02,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704834000,2024.01.09,18:00:00,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704837600,2024.01.09,19:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704838170,2024.01.09,19:09:30,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704841200,2024.01.09,20:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704843574,2024.01.09,20:39:34,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,1,,
1704843581,2024.01.09,20:39:41,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,1,,
1704844475,2024.01.09,20:54:35,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704844800,2024.01.09,21:00:00,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704848400,2024.01.09,22:00:00,163,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704849564,2024.01.09,22:19:24,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704852000,2024.01.09,23:00:00,166,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704855600,2024.01.10,00:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704855995,2024.01.10,00:06:35,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704859200,2024.01.10,01:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704862800,2024.01.10,02:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704863077,2024.01.10,02:04:37,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704866400,2024.01.10,03:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704870000,2024.01.10,04:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704870282,2024.01.10,04:04:42,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,1,,
1704870289,2024.01.10,04:04:49,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,1,,
1704871183,2024.01.10,04:19:43,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704873600,2024.01.10,05:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704877200,2024.01.10,06:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704877687,2024.01.10,06:08:07,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704880800,2024.01.10,07:00:00,166,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704884400,2024.01.10,08:00:00,164,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704886922,2024.01.10,08:42:02,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704888000,2024.01.10,09:00:00,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704891600,2024.01.10,10:00:00,166,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,14,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704895200,2024.01.10,11:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704898800,2024.01.10,12:00:00,164,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.2,[4:1]A,0,0,,
1704902400,2024.01.10,13:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704902739,2024.01.10,13:05:39,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704906000,2024.01.10,14:00:00,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704909600,2024.01.10,15:00:00,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704913200,2024.01.10,16:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704914030,2024.01.10,16:13:50,165,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,1,,
1704914037,2024.01.10,16:13:57,170,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,1,,
1704914930,2024.01.10,16:28:50,168,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704916800,2024.01.10,17:00:00,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704920400,2024.01.10,18:00:00,164,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704922269,2024.01.10,18:31:09,169,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704924000,2024.01.10,19:00:00,167,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
1704927600,2024.01.10,20:00:00,162,[1:1]PSI,145,[1:1]PSI,155,[1:1]PSI,13.9,[3:1]V,13.9,[3:1]V,0.3,[4:1]A,0.3,[4:1]A,0,0,,
